,tweet,label
2629,Kawasan Plaza Sarinah yang berada di dekat Bawaslu terlihat kembali beroperasi. https://metro.tempo.co/read/1209752/jalan-wahid-hasyim-dibuka-area-bawaslu-masih-diblokade?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Metro_Robb …,non_gempatsunami
2630,"Jembatan putus sendiri berada tepat di Mesuji, Lampung atau hanya 10 meter saja dari perbatasan. Namun akibatnya tidak ada satupun kendaraan yang bisa melintas dari kedua arah. #jembatanputus #lampung https://news.detik.com/berita/d-4588640/jembatan-penghubung-sumsel-lampung-putus-total-2-truk-terjebak?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1560745487 …",non_gempatsunami
2631,Isu Gempa dan Tsunami Bikin Warga Panik   http://bit.ly/hsTdBU,gempatsunami
2632,Empat terduga teroris yang ditangkap Densus 88 Antiteror Polri di Bekasi ternyata pelarian dari Aceh pada Desember 2018. http://bit.ly/2F3W38O,non_gempatsunami
2633,Forum negara-negara Kelompok 20 Ekonomi Dunia (G-20) menyepakati kerangka baru perpajakan ekonomi digital yang akan berlaku di seluruh dunia  http://bit.ly/2Wv9GUx,non_gempatsunami
2634,"Presiden Jokowi bersama Menkopolhukam Wiranto, Menteri PUPR Basuki Hadimuljono dan Panglima TNI meninjau sejumlah titik yang terdampak bencana gempa dan tsunami di Kota Palu, Sulawesi Tengah. #Liputan6SCTV pic.twitter.com/F5EJ3BFkmP",gempatsunami
2635,"Gempa bumi Magnitudo 5,1 mengguncang Kabupaten Kepulauan Siau Tagulandang Biaro, Sulawesi Utara. Gempa ini tak berpotensi menimbulkan gelombang tsunami.  https://news.detik.com/berita/4364870/gempa-magnitudo-51-guncang-sulut-tak-berpotensi-tsunami?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1546196660 …",gempatsunami
2636,"Arus Balik Macet, Ini Daftar SPBU Terdekat di Luar Tol Trans Jawa http://bit.ly/2R3djzR",non_gempatsunami
2637,Berikut Tips Menristekdikti Agar Siswa Bisa Lolos SBMPTN http://bit.ly/2I7gqE7,non_gempatsunami
2638,"Demi Bantu Korban Gempa-Tsunami Palu, Bocah WNI di Australia Rela Jual Mainan  http://dlvr.it/QmMJVc",gempatsunami
2639,"#Gempa Mag:6.1, 16-May-18 09:12:16 WIB, Lok:3.70 LS,138.67 BT (32 km Tenggara TOLIKARA-PAPUA), Kedlmn:111 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/xbf0n8B1fU",gempatsunami
2640,"Sumut Dilanda Gempa, Tak Berpotensi Tsunami  http://de.tk/UrKhc",gempatsunami
2641,"#Gempa Mag:5.2, 09-Jul-18 02:46:38 WIB, Lok:5.88 LS,103.43 BT (94 km BaratDaya PESISIRBARAT-LAMPUNG), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/MVisiy4Jcp",gempatsunami
2642,"Gempa 8 M Landa Meksiko, Tsunami Besar Menghadang dalam 3  https://www.tempo.co/read/news/2017/09/08/116907275/gempa-8-m-landa-meksiko-tsunami-besar-menghadang-dalam-3-jam?utm_source=Digital%20Marketing&utm_medium=Facebook&utm_campaign=Dunia_O …",gempatsunami
2643,Peringatan dini cuaca wilayah Kalimantan Selatan [31 Mei 2019] #BMKG Selengkapnya klik tautan berikut http://www.bmkg.go.id/peringatan-dini/?p=gsuu20190531 …,non_gempatsunami
2644,"Anak-anak tak hanya rentan menjadi korban kekerasan, tetapi juga menjadi pelaku. Baik laki-laki pun perempuan. Peran orang tua mesti berjalan maksimal, salah satunya dengan mengenali kepribadian si anak dengan dalam dan utuh. #Ads  https://tirto.id/dXK9  pic.twitter.com/duib2FGNqF",non_gempatsunami
2645,"#Gempa Mag:5.4, 27-Jan-19 00:07:39 WIB, Lok:6.58 LS,130.40 BT (150 km BaratLaut MALUKUTENGGARABRT), Kedalaman:113 Km, tidak berpotensi tsunami #BMKG",gempatsunami
2646,"Berikut detik-detik Desa Wani, Donggala, saat diguncang gempa dan digulung Tsunami, 28 September 2018. Video ini didapat dari hasil rekaman ponsel Danu Prawira, anak buah kapal Sabuk Nusantara 39.    https://youtu.be/WUdmR4D0r2w",gempatsunami
2647,Gempa tersebut tidak berpotensi tsunami.  https://kumparan.com/@kumparannews/gempa-5-0-magnitudo-guncang-halmahera-barat-1546541874399752999?utm_source=Twitter&utm_campaign=int&utm_medium=post …,gempatsunami
2648,"Gempa 5,2 SR di Banten Tak Berpotensi Tsunami  http://detik.id/6gcEBT  pic.twitter.com/xtnAobDEwu",gempatsunami
2649,FOTO: Bantuan Korban Gempa dan Tsunami Palu di Dinsos  http://dlvr.it/QmZ6vx,gempatsunami
2650,"Ustad Arifin Ilham melamar perempuan yang menjadi istri pertamanya, Wahyuniati Al-Waly, berdasarkan petunjuk mimpi. https://gaya.tempo.co/read/1209430/ustad-arifin-ilham-lamar-istri-atas-petunjuk-mimpi-ini-kisahnya?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=gaya_Bella …",non_gempatsunami
2651,"Kegiatan Indoneia Climbing Festival (ICF) merupakan ajang panjat tebing nasional, dan digelar di empat lokasi di berbagai wilayah Indonesia. http://dlvr.it/R6hrSK",non_gempatsunami
2652,"Peserta Mudik Gratis Naik, Rini Soemarno: Terpengaruh Laba BUMN https://bisnis.tempo.co/read/1210847/peserta-mudik-gratis-naik-rini-soemarno-terpengaruh-laba-bumn?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
2653,"Lebaran, Jalur Tengah Babat - Blora Lengang https://bisnis.tempo.co/read/1212349/lebaran-jalur-tengah-babat-blora-lengang?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
2654,"#Gempa Mag:5.2, 20-Jan-19 14:47:58 WIB, Lok:5.65 LU,121.72 BT (475 km BaratLaut KEP-SANGIHE-SULUT), Kedlmn:55 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/yfB7NBH0y6",gempatsunami
2655,"#Gempa Mag:5.0 SR  10-Aug-18 22:57:38 WIB,  Lok:8.05 LS,116.49 BT (43 km TimurLaut LOMBOKUTARA-NTB), Kedlmn:10 Km, tdk berpotensi tsunami Source @infoBMKG",gempatsunami
2656,Polres Bekasi Kota melakukan perubahan pengamanan pada saat Lebaran 2019. http://bit.ly/2Wsl5Z5,non_gempatsunami
2657,Istilah kedaulatan rakyat dalam konteks menolak pemilu dimunculkan oleh Amien Rais. Demonstrasi 21-22 Mei lalu berbuntut kerusuhan. http://bit.ly/2JJvD01,non_gempatsunami
2658,Lelang pengerjaan proyek jalan tol Solo - Yogyakarta yang berada di bagian Jawa Tengah akan dilakukan dalam waktu dekat. http://bit.ly/2MEmybj,non_gempatsunami
2659,Ban Michelin Ini Bisa Membuat Tukang Tambal Ban Bangkrut https://otomotif.tempo.co/read/1213004/ban-michelin-ini-bisa-membuat-tukang-tambal-ban-bangkrut?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
2660,"Di masa lalu, masyarakat Nusantara mengkonsumsi cabai tanpa mengolahnya menjadi sambal. http://dlvr.it/R6hwR0",non_gempatsunami
2661,Belum semua jenazah korban gempa dan tsunami di Palu berhasil di indentifikasi.   http://bit.ly/2QmL2CJ,gempatsunami
2662,"#Gempa Mag:5.0, 29-Jan-19 12:26:42 WIB, Lok:4.99 LU,126.04 BT (129 km BaratLaut KEP-TALAUD-SULUT), Kedlmn:114 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/zN4WPyxUYS",gempatsunami
2663,Kapal tersebut ditangkap karena sedang mencuri ikan di Zona Ekonomi Ekslusif (ZEE) Selat Malaka Indonesia. http://dlvr.it/R6jdsx,non_gempatsunami
2664,"Gempa Magnitudo 5,3 Guncang Nias, Tak Potensi Tsunami  http://dlvr.it/QjG4Fx",gempatsunami
2665,Vega Darwanti sudah mengetahui soal kabar Agung Hercules tengah jatuh sakit. Awalnya ia tak percaya mengingat lelaki 42 tahun itu suka berolahraga. https://hot.detik.com/celeb/d-4588173/vega-darwanti-prihatin-agung-hercules-kurusan-karena-sakit?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1560687332 …,non_gempatsunami
2666,"Gempa terjadi pada pukul 08.11 WITA, Rabu (27/2) dan tidak berpotensi tsunami.  https://kumparan.com/@kumparannews/gempa-5-1-m-getarkan-kepulauan-talaud-sulawesi-utara-1551226603043800136?utm_source=Twitter&utm_campaign=int&utm_medium=post …",gempatsunami
2667,Sejumlah agenda dan kegiatan olahraga di Jepang ditunda akibat gempa dan tsunami  http://bit.ly/gCiSRa,gempatsunami
2668,Kementan: Sentra Pertanian di Palu Terkena Dampak Gempa dan Tsunami  https://kumparan.com/@kumparanbisnis/kementan-sentra-pertanian-di-palu-terkena-dampak-gempa-dan-tsunami-1538374612734751297?utm_source=Twitter&utm_campaign=int&utm_medium=post …,gempatsunami
2669,Pansel Gandeng KPK Telusuri Rekam Jejak Pendaftar Calon Pimpinan http://bit.ly/2wN3Raw,non_gempatsunami
2670,"#Gempa Mag:5.2, 01-Apr-19 06:46:50 WIB, Lok:7.63 LU,95.09 BT (194 km BaratLaut KOTA-SABANG-ACEH), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/WfBcEWH7oH",gempatsunami
2671,"Jeffry mengatakan, dia hanya mendapatkan peringkat tujuh dari perolehan suara. Meski begitu, ia tak merasa kapok tetap berkiprah di dunia politik. http://dlvr.it/R6ls9J",non_gempatsunami
2672,Anggota tim hukum BPN Prabowo-Sandi mengatakan pihaknya mengandalkan bukti formulir C1 plano untuk membuktikan keunggulan perolehan suara Prabowo dalam sengketa hasil pemilu di MK  http://bit.ly/2R97MYu,non_gempatsunami
2673,"Gulai Talang, Kuliner Leluhur Warga Mersam di Jambi http://bit.ly/2WAdWly",non_gempatsunami
2674,"Meski diterjang gempa dan tsunami pada Jumat lalu, namun akses pemberian bantuan masih terbatas.  http://dlvr.it/QlvPXj",gempatsunami
2675,Gerindra Tuding Pernyataan Sri Mulyani dan Darmin Nasution Hoaks https://bisnis.tempo.co/read/1213681/gerindra-tuding-pernyataan-sri-mulyani-dan-darmin-nasution-hoaks?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
2676,"Ke Korea Selatan, Yuk ke Daejeon dan Festival EDM Akhir Pekan http://bit.ly/2Iejsqf",non_gempatsunami
2677,"Bojonegoro dan Nganjuk juga menggelar aksi tolak kerusuhan. Jika Bojonegoro melakukannya dengan jalan santai, maka Nganjuk menyediakan door prize motor. https://news.detik.com/berita-jawa-timur/d-4588219/begini-cara-nganjuk-dan-bojonegoro-gelar-aksi-tolak-kerusuhan?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1560710299 …",non_gempatsunami
2678,9 Polisi Ditemukan Meninggal Akibat Gempa dan Tsunami Palu  http://bit.ly/2RcpKca,gempatsunami
2679,Versi yang menyatakan bahwa bendera Rasulullah bertuliskan kalimat tauhid tidak bisa dipastikan kebenarannya.  Berikut soal tulisan dan warna dalam bendera Islam yang digunakan di zaman Rasulullah. https://tirto.id/dMUi,non_gempatsunami
2680,"Imbas Gempa 7,7 M di Donggala, Palu Dilanda Tsunami  https://kumparan.com/@kumparannews/imbas-gempa-7-7-m-di-donggala-palu-dilanda-tsunami-1538140255085577123?utm_source=Twitter&utm_campaign=int&utm_medium=post …",gempatsunami
2681,"Gempa 5 SR Getarkan Minahasa Utara Sulut, Tidak Potensi Tsunami  http://bit.ly/1L9rKYU  pic.twitter.com/xf8U4Gq2B7",gempatsunami
2682,"Gempa tepatnya terjadi pada pukul 06.15 WIB. BMKG menegaskan, gempa kali ini tidak berpotensi tsunami.   http://tir.to/n/cquY",gempatsunami
2683,"Aceh Gempa 5,4 SR, Tidak Berpotensi Tsunami  http://de.tk/GBfZI",gempatsunami
2684,"Audit BPKP: Total Kewajiban BPJS Kesehatan Capai Rp 19,41 Triliun https://bisnis.tempo.co/read/1209853/audit-bpkp-total-kewajiban-bpjs-kesehatan-capai-rp-1941-triliun?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
2685,Beredar pesan yang mengabarkan adanya prediksi gempa dan tsunami yang akan melanda beberapa wilayah di Jawa Tengah pada Kamis (18/10/2018).  http://dlvr.it/QnhSn7,gempatsunami
2686,"Apa pun ajaran agamanya, konsep memaafkan menjadi poin penting yang selalu disampaikan.    https://tirto.id/d9sD  pic.twitter.com/KYto2WHLti",non_gempatsunami
2687,Lonjakan tertinggi penumpang di Pelabuhan Bakauheni saat arus balik Idul Fitri 1440 H terjadi pada H+3. http://bit.ly/2XGh9RQ,non_gempatsunami
2688,Kata makar menjadi perbincangan hangat di masyarakat pada periode Pemilihan Presiden 2019. Apa arti makar? Apa hukuman bagi pelakunya? Ini kata KUHP http://bit.ly/2QyZ7P0,non_gempatsunami
2689,Korban jiwa gempa dan tsunami yang terjadi di Palu nyaris mencapai 1.000 orang. #prayforpaludonggala http://bit.ly/2xNFsTi,gempatsunami
2690,"Dear Sobat BMKG  Memperingati hari kelahiran Pancasila 1 Juni 2019, berikut Prakiraan Cuaca Kota Besar di Indonesia.  Selamat Hari Pancasila. Kita Indonesia, Kita Pancasila.  #infoBMKG #PrakiraanCuaca #MariKenaliCuaca #ProgramKerja #FaktaData #MudikBarengAsyikLancar .pws pic.twitter.com/OOVmZB29wq",non_gempatsunami
2691,"Gempa Magnitudo 5,0 Guncang Nias Barat, Tak Berpotensi Tsunami  https://news.detik.com/berita/4330706/gempa-magnitudo-50-guncang-nias-barat-tak-berpotensi-tsunami?utm_source=Twitter&utm_medium=oa&utm_content=detikcom&utm_campaign=detikcomsocmed&utm_term=echobox#Echobox=1543966449 …  pic.twitter.com/xaZM0hgr22 #Terpopuler",gempatsunami
2692,"Di Pekan Raya Jakarta, Kaum Milenial Kesengsem Honda CBR250RR https://otomotif.tempo.co/read/1214735/di-pekan-raya-jakarta-kaum-milenial-kesengsem-honda-cbr250rr?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
2693,Former Tim Mawar (rose team) commander officially filed a complaint against Tempo magazine to the Indonesian Press Council today. http://bit.ly/31ptjkx,non_gempatsunami
2694,Kerusuhan Lembaga Pemasyarakatan Narkotika Langkat disebut sebagai puncak kekesalan para penghuni atas maraknya aksi penganiayaan dan pemerasan oleh sipir penjara  http://bit.ly/2K5DiVM,non_gempatsunami
2695,Gempa yang mengguncang Papua Nugini berpotensi menimbulkan gelombang tsunami.  https://kumparan.com/@kumparannews/gempa-7-5-m-guncang-papua-nugini-berpotensi-tsunami-1r4vdm5A8f6?utm_source=dlvr.it&utm_medium=twitter …,gempatsunami
2696,"KPK menetapkan Sjamsul Nursalim dan istri, Itjih Nursalim, sebagai tersangka korupsi BLBI yang dikucurkan pada 1998 http://bit.ly/2WAsf9G",non_gempatsunami
2697,"Dua Gempa Guncang Papua, Tidak Berpotensi Tsunami  http://kom.ps/AFKEGC",gempatsunami
2698,Peringatan dini cuaca wilayah Sumatera Utara [12 Juni 2019] #BMKG Selengkapnya klik tautan berikut http://www.bmkg.go.id/peringatan-dini/?p=cl0r20190612 …,non_gempatsunami
2699,"#Gempa Mag:5.0, 28-Sep-18 14:28:37 WIB, Lok:0.34 LS,119.87 BT (10 km TimurLaut DONGGALA-SULTENG), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/30hfNdYFeJ",gempatsunami
2700,"Gempa dan Tsunami Punya Dampak Positif Bagi Alam, Benarkah?  http://dlvr.it/QvS60d",gempatsunami
2701,"Heboh Desain Masjid Al Safar, Ridwan Kamil: Saya Serahkan ke MUI https://bisnis.tempo.co/read/1212234/heboh-desain-masjid-al-safar-ridwan-kamil-saya-serahkan-ke-mui?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
2702,Willem Rampangile memastikan relokasi akan dilakukan di sejumlah daerah terdampak gempa dan tsunami Sulawesi Tengah. Berikut info lengkapnya...   https://nasional.kompas.com/read/2018/10/08/23043461/bnpb-pastikan-korban-terdampak-likuefaksi-di-sulteng-direlokasi …,gempatsunami
2703,"Tolchah Hasan, Menteri Agama Era Gus Dur, Wafat https://nasional.tempo.co/read/1210540/tolchah-hasan-menteri-agama-era-gus-dur-wafat?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Nasional_Guntur …",non_gempatsunami
2704,Menhan Ryamizard Yakin Senjata Soenarko Bukan Selundupan http://bit.ly/2VYQDSe,non_gempatsunami
2705,"Pokoknya, jangan sembarangan pegang-pegang anak saya.    https://tirto.id/dMHs  pic.twitter.com/zrVwPjIXpy",non_gempatsunami
2706,"Gelombang tsunami menerjang Palu, Sulawesi Tengah. Tsunami tersebut terjadi usai Gempa bumi melanda Donggala, Sulawesi Tengah. #TopNews  http://bit.ly/2zCjX9b  pic.twitter.com/qwCaVuQkuR",gempatsunami
2707,Selandia Baru memberikan bantuan dana untuk para korban gempa dan tsunami Palu.   http://bit.ly/2IGFUGQ,gempatsunami
2708,Perekonomian Palu Bergeliat Usai Diguncang Gempa dan Tsunami  http://dlvr.it/QmMh4s,gempatsunami
2709,"Ryamizard Ryacudu: ""TNI tidak ada urusannya dengan Tim (Mawar) itu. Walaupun itu dulu (bagian dari) TNI. Karena TNI sekarang lain. Jangan dikait-kaitkan, tidak baik."" http://bit.ly/2KaXrdZ",non_gempatsunami
2710,7 Materi Gugatan Kubu Prabowo di Sidang MK Terkait Pilpres http://bit.ly/2XLPeQw,non_gempatsunami
2711,Supernova diperkirakan telah menghujani Bumi dengan energi yang cukup untuk mengubah iklim planet ini. http://bit.ly/2HIEKfi,non_gempatsunami
2712,"BMKG: Hoax, Informasi Soal Gempa dan Tsunami di Jawa Timur  http://dlvr.it/MhSnng",gempatsunami
2713,"#Gempa Mag:5.3, 18-Apr-18 16:25:46 WIB, Lok:6.79 LS,129.85 BT (187 km BaratLaut MALUKUTENGGARABRT), Kedlmn:188 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/3bmlD0rnGG",gempatsunami
2714,"Netizens yang punya info soal jual beli trenggiling ilegal di dunia online, atau data dan info menarik lain, silakan hubungi kami https://www.pangolinreports.com/",non_gempatsunami
2715,"Akibat luka yang cukup serius, kedua korban meninggal dunia di lokasi kejadian. http://dlvr.it/R6jWKJ",non_gempatsunami
2716,Moeldoko: Mayoritas Pegawai BUMN dan ASN Pilih Prabowo https://pilpres.tempo.co/read/1210190/moeldoko-mayoritas-pegawai-bumn-dan-asn-pilih-prabowo?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
2717,"Gempa 8,2 SR Guncang Alaska, Ada Peringatan Tsunami  http://detik.id/VXUg6p  pic.twitter.com/LjEvUJ557N",gempatsunami
2718,Kurs Rupiah Pagi Ini Melemah ke Level 14.225 per Dolar AS https://bisnis.tempo.co/read/1213559/kurs-rupiah-pagi-ini-melemah-ke-level-14-225-per-dolar-as?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
2719,"""Arus lalin yang disiapkan kalau ada unjuk rasa."" https://metro.tempo.co/read/1209744/ini-rekayasa-lalu-lintas-di-kpu-dan-bawaslu-antisipasi-demo?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Metro_Robb …",non_gempatsunami
2720,"Gempa Beruntun Landa Pesisir Selatan, Potensi Tsunami?  http://m.tempo.co/read/news/2016/09/22/058806452/gempa-beruntun-landa-pesisir-selatan-potensi-tsunami …",gempatsunami
2721,"Menurut Cut Mutia, agenda utama Prabowo bertandang ke Aceh kali ini adalah untuk menghadiri peringatan 14 tahun musibah gempa dan tsunami Aceh.  http://dlvr.it/QvM7Wv",gempatsunami
2722,"#Gempa Mag:5.0, 20-Feb-18 16:29:28 WIB, Lok:1.34 LU,124.42 BT (27 km BaratLaut MINAHASASELATAN-SULUT), Kedlmn:202 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/2z1uMP96Do",gempatsunami
2723,"Rawan Begal, Pemudik di Trans Sumatera Diimbau Tak Rehat di Sini http://bit.ly/2WbG9nD",non_gempatsunami
2724,"Wiranto: “Apapun hasil dari proses penyelidikan, penyidikan saya minta supaya dapat segera disampaikan ke publik, sejelas-jelasnya.” http://bit.ly/2WoPlQM",non_gempatsunami
2725,Wapres Buka Simulasi Penanganan Gempa & Tsunami di Manado...  http://de.tk/LCTqK,gempatsunami
2726,Juru bicara parlemen Iran Ali Larijani menuduh AS sengaja menyerang dua kapal tanker di Teluk Oman untuk menekan Teheran. http://dlvr.it/R6jh8M,non_gempatsunami
2727,"Gempa 5,3 SR Goyang Bengkulu, Tak Potensi Tsunami  http://dlvr.it/NGV70j  pic.twitter.com/dJxDlIVmqV",gempatsunami
2728,"Viral Kuda Pingsan Saat Narik Delman, Pemilik Cerita Sebenarnya... http://bit.ly/2F8ommI",non_gempatsunami
2729,Paus Fransiskus Merasa Dekat dan Doakan Korban Gempa-Tsunami Palu  http://detik.id/VEsIty  pic.twitter.com/CPRmmt6V0C,gempatsunami
2730,"Belum ada laporan mengenai kerusakan yang diakibatkan gempa, namun getaran gempa tidak menimbulkan ancaman tsunami.  http://dlvr.it/R4CD2X",gempatsunami
2731,Kemenhub Sebut Sudah Mulai Ada Pergerakan Arus Balik Lebaran https://bisnis.tempo.co/read/1212775/kemenhub-sebut-sudah-mulai-ada-pergerakan-arus-balik-lebaran?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
2732,"Gempa bermagnitudo 5,2 terjadi di Maluku Utara. Gempa ini tidak berpotensi tsunami. #Regional https://regional.kompas.com/read/2019/04/24/10154371/gempa-bermagnitudo-52-guncang-maluku-utara-tidak-berpotensi-tsunami …",gempatsunami
2733,"""Kalau tuduhan TSM diperiksa MK, pemohon juga harus diperiksa apakah mereka juga berlaku jurdil,"" ujar Ray. http://dlvr.it/R6hyhD",non_gempatsunami
2734,"Wacana Open Sky, Pengamat: Bukan Momok bagi Maskapai Nasional https://bisnis.tempo.co/read/1212013/wacana-open-sky-pengamat-bukan-momok-bagi-maskapai-nasional?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
2735,"Bagian dapur Rumah Sakit Siloam di Jalan Perjuangan Kaveling 8, Kebon Jeruk, Jakarta Barat, terbakar pada kemarin pagi  http://bit.ly/2KJbNlv",non_gempatsunami
